,file,class,method,Predicted_Values,wmc,loc,maxNestedBlocksQty,Predicted_Metrics,Euclidean_dist
1161,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeStep/5[int,int,int,int,CH.ifa.draw.framework.DrawingView]",none,1,1,0,[1. 2. 0.],[1.]
1162,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeStep/3[int,int,CH.ifa.draw.framework.Drawing]",none,1,1,0,[1. 2. 0.],[1.]
1163,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,getUndoActivity/0,none,1,1,0,[1. 2. 0.],[1.]
1164,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"containsPoint/2[int,int]",none,1,1,0,[1. 2. 0.],[1.]
1165,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,setUndoActivity/1[CH.ifa.draw.util.Undoable],none,1,1,0,[1. 2. 0.],[1.]
1166,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,owner/0,none,1,1,0,[1. 2. 0.],[1.]
1167,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,locate/0,none,1,1,0,[1. 2. 0.],[1.]
1168,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeStart/3[int,int,CH.ifa.draw.framework.Drawing]",none,1,1,0,[1. 2. 0.],[1.]
1169,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeStart/3[int,int,CH.ifa.draw.framework.DrawingView]",none,1,1,0,[1. 2. 0.],[1.]
1170,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,draw/1[java.awt.Graphics],none,1,1,0,[1. 2. 0.],[1.]
1171,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeEnd/5[int,int,int,int,CH.ifa.draw.framework.DrawingView]",none,1,1,0,[1. 2. 0.],[1.]
1172,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\framework\Handle.java,CH.ifa.draw.framework.Handle,"invokeEnd/3[int,int,CH.ifa.draw.framework.Drawing]",none,1,1,0,[1. 2. 0.],[1.]
1173,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,createContents/1[CH.ifa.draw.framework.DrawingView],none,3,15,2,[ 3. 15.  2.],[0.]
1174,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,hasInternalFrames/0,none,2,3,0,[2. 3. 0.],[0.]
1175,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,createInternalFrame/1[CH.ifa.draw.framework.DrawingView],none,1,2,0,[1. 2. 0.],[0.]
1176,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,MDI_DrawApplication/0,none,1,3,0,[1. 3. 0.],[0.]
1177,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,MDI_DrawApplication/1[java.lang.String],none,1,7,0,[1. 7. 0.],[0.]
1178,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,setDesktop/1[javax.swing.JComponent],none,1,3,0,[1. 3. 0.],[0.]
1179,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,createApplication/0,none,1,3,0,[1. 3. 0.],[0.]
1180,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,deactivateFrame/1[CH.ifa.draw.contrib.MDI_InternalFrame],none,2,5,1,[2. 5. 1.],[0.]
1181,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameClosing/1[javax.swing.event.InternalFrameEvent],none,2,9,1,[2. 9. 1.],[0.]
1182,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameDeiconified/1[javax.swing.event.InternalFrameEvent],none,1,2,0,[1. 2. 0.],[0.]
1183,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,createInitialDrawingView/0,none,1,3,0,[1. 3. 0.],[0.]
1184,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,newView/0,none,3,16,1,[ 3. 16.  1.],[0.]
1185,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameActivated/1[javax.swing.event.InternalFrameEvent],none,1,3,0,[1. 3. 0.],[0.]
1186,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,newWindow/1[CH.ifa.draw.framework.Drawing],none,1,6,0,[1. 6. 0.],[0.]
1187,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,addInternalFrameListener/1[javax.swing.event.InternalFrameListener],none,1,3,0,[1. 3. 0.],[0.]
1188,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,getDrawingTitle/0,none,1,3,0,[1. 3. 0.],[0.]
1189,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameDeactivated/1[javax.swing.event.InternalFrameEvent],none,1,3,0,[1. 3. 0.],[0.]
1190,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,createTools/1[javax.swing.JToolBar],none,1,6,0,[1. 6. 0.],[0.]
1191,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameIconified/1[javax.swing.event.InternalFrameEvent],none,1,2,0,[1. 2. 0.],[0.]
1192,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,views/0,none,4,16,3,[ 4. 16.  3.],[0.]
1193,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,removeInternalFrameListener/1[javax.swing.event.InternalFrameListener],none,1,3,0,[1. 3. 0.],[0.]
1194,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,getDesktop/0,none,1,3,0,[1. 3. 0.],[0.]
1195,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,setDrawingTitle/1[java.lang.String],none,1,3,0,[1. 3. 0.],[0.]
1196,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,promptNew/0,none,2,8,1,[2. 8. 1.],[0.]
1197,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],none,1,2,0,[1. 2. 0.],[0.]
1198,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,activateFrame/1[CH.ifa.draw.contrib.MDI_InternalFrame],none,4,13,2,[ 4. 13.  2.],[0.]
1199,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\MDI_DrawApplication.java,CH.ifa.draw.contrib.MDI_DrawApplication,internalFrameClosed/1[javax.swing.event.InternalFrameEvent],none,1,2,0,[1. 2. 0.],[0.]
1200,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,connectionInsets/0,none,1,8,0,[1. 8. 0.],[0.]
1201,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,setBorderOffset/1[java.awt.Point],none,1,3,0,[1. 3. 0.],[0.]
1202,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,displayBox/0,none,1,5,0,[1. 5. 0.],[0.]
1203,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,BorderDecorator/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1204,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,draw/1[java.awt.Graphics],none,1,10,0,[ 1. 10.  0.],[0.]
1205,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,BorderDecorator/0,none,1,2,0,[1. 2. 0.],[0.]
1206,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,initialize/0,none,1,3,0,[1. 3. 0.],[0.]
1207,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,getBorderOffset/0,none,2,8,1,[2. 8. 1.],[0.]
1208,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\BorderDecorator.java,CH.ifa.draw.figures.BorderDecorator,figureInvalidated/1[CH.ifa.draw.framework.FigureChangeEvent],none,1,5,0,[1. 5. 0.],[0.]
1209,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ElbowConnection.java,CH.ifa.draw.figures.ElbowTextLocator,locate/1[CH.ifa.draw.framework.Figure],none,1,5,0,[1. 5. 0.],[0.]
1210,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\GroupCommand.java,CH.ifa.draw.figures.GroupCommand$UndoActivity,UndoActivity/1[CH.ifa.draw.framework.DrawingView],none,1,5,0,[1. 5. 0.],[0.]
1211,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\GroupCommand.java,CH.ifa.draw.figures.GroupCommand$UndoActivity,redo/0,none,2,7,1,[2. 7. 1.],[0.]
1212,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\GroupCommand.java,CH.ifa.draw.figures.GroupCommand$UndoActivity,groupFigures/0,none,1,11,0,[ 1. 11.  0.],[0.]
1213,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\GroupCommand.java,CH.ifa.draw.figures.GroupCommand$UndoActivity,undo/0,none,4,20,2,[ 4. 20.  2.],[0.]
1214,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,setBackupPoint/1[java.awt.Point],none,1,3,0,[1. 3. 0.],[0.]
1215,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,redo/0,none,2,7,1,[2. 7. 1.],[0.]
1216,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,undo/0,none,2,7,1,[2. 7. 1.],[0.]
1217,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,getBackupPoint/0,none,1,3,0,[1. 3. 0.],[0.]
1218,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,"moveAffectedFigures/2[java.awt.Point,java.awt.Point]",none,2,6,1,[2. 6. 1.],[0.]
1219,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,setOriginalPoint/1[java.awt.Point],none,1,3,0,[1. 3. 0.],[0.]
1220,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,getOriginalPoint/0,none,1,3,0,[1. 3. 0.],[0.]
1221,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\DragTracker.java,CH.ifa.draw.standard.DragTracker$UndoActivity,"UndoActivity/2[CH.ifa.draw.framework.DrawingView,java.awt.Point]",none,1,6,0,[1. 6. 0.],[0.]
1222,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,setDrawing/1[CH.ifa.draw.framework.Drawing],none,1,3,0,[1. 3. 0.],[0.]
1223,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getBackground/0,none,1,3,0,[1. 3. 0.],[0.]
1224,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,drawing/0,none,1,3,0,[1. 3. 0.],[0.]
1225,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,selectionZOrdered/0,none,1,3,0,[1. 3. 0.],[0.]
1226,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,paint/1[java.awt.Graphics],none,1,2,0,[1. 2. 0.],[0.]
1227,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,tool/0,none,1,3,0,[1. 3. 0.],[0.]
1228,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getFigureSelection/0,none,1,3,0,[1. 3. 0.],[0.]
1229,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,"draw/2[java.awt.Graphics,CH.ifa.draw.framework.FigureEnumeration]",none,1,2,0,[1. 2. 0.],[0.]
1230,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getManagedDrawingView/1[CH.ifa.draw.framework.DrawingEditor],none,2,10,1,[ 2. 10.  1.],[0.]
1231,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,editor/0,none,1,3,0,[1. 3. 0.],[0.]
1232,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,selectionElements/0,none,1,3,0,[1. 3. 0.],[0.]
1233,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,drawingInvalidated/1[CH.ifa.draw.framework.DrawingChangeEvent],none,1,2,0,[1. 2. 0.],[0.]
1234,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,setEditor/1[CH.ifa.draw.framework.DrawingEditor],none,1,3,0,[1. 3. 0.],[0.]
1235,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getConstrainer/0,none,1,3,0,[1. 3. 0.],[0.]
1236,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,addAll/1[java.util.Vector],none,1,2,0,[1. 2. 0.],[0.]
1237,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,drawHandles/1[java.awt.Graphics],none,1,2,0,[1. 2. 0.],[0.]
1238,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getDisplayUpdate/0,none,1,3,0,[1. 3. 0.],[0.]
1239,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,isFigureSelected/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1240,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,drawBackground/1[java.awt.Graphics],none,1,2,0,[1. 2. 0.],[0.]
1241,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,checkDamage/0,none,1,2,0,[1. 2. 0.],[0.]
1242,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,selectionCount/0,none,1,3,0,[1. 3. 0.],[0.]
1243,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,removeFigureSelectionListener/1[CH.ifa.draw.framework.FigureSelectionListener],none,1,2,0,[1. 2. 0.],[0.]
1244,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,add/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1245,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,addFigureSelectionListener/1[CH.ifa.draw.framework.FigureSelectionListener],none,1,2,0,[1. 2. 0.],[0.]
1246,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,isInteractive/0,none,1,3,0,[1. 3. 0.],[0.]
1247,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,setDisplayUpdate/1[CH.ifa.draw.framework.Painter],none,1,3,0,[1. 3. 0.],[0.]
1248,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,unfreezeView/0,none,1,2,0,[1. 2. 0.],[0.]
1249,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,"findHandle/2[int,int]",none,1,3,0,[1. 3. 0.],[0.]
1250,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,freezeView/0,none,1,2,0,[1. 2. 0.],[0.]
1251,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,toggleSelection/1[CH.ifa.draw.framework.Figure],none,1,2,0,[1. 2. 0.],[0.]
1252,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,remove/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1253,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,addToSelectionAll/1[CH.ifa.draw.framework.FigureEnumeration],none,1,2,0,[1. 2. 0.],[0.]
1254,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,removeFromSelection/1[CH.ifa.draw.framework.Figure],none,1,2,0,[1. 2. 0.],[0.]
1255,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,setCursor/1[java.awt.Cursor],none,1,2,0,[1. 2. 0.],[0.]
1256,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getMinimumSize/0,none,1,3,0,[1. 3. 0.],[0.]
1257,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,NullDrawingView/1[CH.ifa.draw.framework.DrawingEditor],none,1,5,0,[1. 5. 0.],[0.]
1258,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getGraphics/0,none,1,3,0,[1. 3. 0.],[0.]
1259,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,lastClick/0,none,1,3,0,[1. 3. 0.],[0.]
1260,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getConnectionFigures/1[CH.ifa.draw.framework.Figure],none,1,3,0,[1. 3. 0.],[0.]
1261,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,getSize/0,none,1,3,0,[1. 3. 0.],[0.]
1262,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,addToSelectionAll/1[java.util.Vector],none,1,2,0,[1. 2. 0.],[0.]
1263,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,selection/0,none,1,3,0,[1. 3. 0.],[0.]
1264,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,clearSelection/0,none,1,2,0,[1. 2. 0.],[0.]
1265,D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\NullDrawingView.java,CH.ifa.draw.standard.NullDrawingView,"createImage/2[int,int]",none,1,3,0,[1. 3. 0.],[0.]
