file,class,method,variable,usage
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionHandle.java,CH.ifa.draw.standard.ChangeConnectionHandle,"invokeStart/3[int,int,CH.ifa.draw.framework.DrawingView]",fStart,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionHandle.java,CH.ifa.draw.standard.ChangeConnectionHandle,"invokeStart/3[int,int,CH.ifa.draw.framework.DrawingView]",fOriginalTarget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionHandle.java,CH.ifa.draw.standard.ChangeConnectionHandle,setTargetFigure/1[CH.ifa.draw.framework.Figure],myTarget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\ChangeConnectionHandle.java,CH.ifa.draw.standard.ChangeConnectionHandle,setConnection/1[CH.ifa.draw.framework.ConnectionFigure],myConnection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,addActionListener/1[java.awt.event.ActionListener],fEditWidget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,"setBounds/2[java.awt.Rectangle,java.lang.String]",fEditWidget,5
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,getPreferredSize/1[int],fEditWidget,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,FloatingTextField/0,fEditWidget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,endOverlay/0,fEditWidget,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,endOverlay/0,fContainer,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,removeActionListener/1[java.awt.event.ActionListener],fEditWidget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,getText/0,fEditWidget,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,"createOverlay/2[java.awt.Container,java.awt.Font]",fEditWidget,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\FloatingTextField.java,CH.ifa.draw.util.FloatingTextField,"createOverlay/2[java.awt.Container,java.awt.Font]",fContainer,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CutCommand.java,CH.ifa.draw.standard.CutCommand$UndoActivity,UndoActivity/1[CH.ifa.draw.standard.FigureTransferCommand],myCommand,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CutCommand.java,CH.ifa.draw.standard.CutCommand$UndoActivity,redo/0,myCommand,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CutCommand.java,CH.ifa.draw.standard.CutCommand$UndoActivity,undo/0,myCommand,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,write/1[CH.ifa.draw.util.StorableOutput],fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,write/1[CH.ifa.draw.util.StorableOutput],fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,locate/1[CH.ifa.draw.framework.Figure],fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,locate/1[CH.ifa.draw.framework.Figure],fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,RelativeLocator/0,fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,RelativeLocator/0,fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,"RelativeLocator/2[double,double]",fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,"RelativeLocator/2[double,double]",fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,read/1[CH.ifa.draw.util.StorableInput],fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,read/1[CH.ifa.draw.util.StorableInput],fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,equals/1[java.lang.Object],fRelativeX,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\RelativeLocator.java,CH.ifa.draw.standard.RelativeLocator,equals/1[java.lang.Object],fRelativeY,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\EllipseFigure.java,CH.ifa.draw.figures.EllipseFigure,connectionInsets/0,fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\EllipseFigure.java,CH.ifa.draw.figures.EllipseFigure,"basicDisplayBox/2[java.awt.Point,java.awt.Point]",fDisplayBox,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\EllipseFigure.java,CH.ifa.draw.figures.EllipseFigure,read/1[CH.ifa.draw.util.StorableInput],fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\EllipseFigure.java,CH.ifa.draw.figures.EllipseFigure,"basicMoveBy/2[int,int]",fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,readObject/1[java.io.ObjectInputStream],fImage,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,readObject/1[java.io.ObjectInputStream],fFileName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,write/1[CH.ifa.draw.util.StorableOutput],fFileName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,"ImageFigure/3[java.awt.Image,java.lang.String,java.awt.Point]",fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,"ImageFigure/3[java.awt.Image,java.lang.String,java.awt.Point]",fImage,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,"ImageFigure/3[java.awt.Image,java.lang.String,java.awt.Point]",fFileName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,ImageFigure/0,fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,ImageFigure/0,fImage,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,ImageFigure/0,fFileName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,"basicDisplayBox/2[java.awt.Point,java.awt.Point]",fDisplayBox,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,"basicMoveBy/2[int,int]",fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,read/1[CH.ifa.draw.util.StorableInput],fDisplayBox,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,read/1[CH.ifa.draw.util.StorableInput],fFileName,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,draw/1[java.awt.Graphics],fImage,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,draw/1[java.awt.Graphics],fFileName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\figures\ImageFigure.java,CH.ifa.draw.figures.ImageFigure,release/0,fImage,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StandardVersionControlStrategy.java,CH.ifa.draw.util.StandardVersionControlStrategy,setVersionRequester/1[CH.ifa.draw.util.VersionRequester],myVersionRequester,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\StandardVersionControlStrategy.java,CH.ifa.draw.util.StandardVersionControlStrategy,getVersionRequester/0,myVersionRequester,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\StandardLayouter.java,CH.ifa.draw.contrib.StandardLayouter,setLayoutable/1[CH.ifa.draw.contrib.Layoutable],myLayoutable,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\StandardLayouter.java,CH.ifa.draw.contrib.StandardLayouter,getLayoutable/0,myLayoutable,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\StandardLayouter.java,CH.ifa.draw.contrib.StandardLayouter,setInsets/1[java.awt.Insets],myInsets,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\StandardLayouter.java,CH.ifa.draw.contrib.StandardLayouter,getInsets/0,myInsets,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment,setDescription/1[java.lang.String],myDescription,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AlignCommand.java,CH.ifa.draw.standard.AlignCommand$Alignment,getDescription/0,myDescription,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,handleCursorKey/1[int],fConstrainer,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,fireSelectionChanged/0,fSelectionListeners,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,drawDrawing/1[java.awt.Graphics],fDrawing,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,checkMinimumSize/0,fViewSize,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,checkMinimumSize/0,SCROLL_OFFSET,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,getAutoscrollInsets/0,ash,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,removeBackground/1[CH.ifa.draw.framework.Painter],fBackgrounds,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,addFigureSelectionListener/1[CH.ifa.draw.framework.FigureSelectionListener],fSelectionListeners,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,selectionHandles/0,fSelectionHandles,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,constrainPoint/1[java.awt.Point],fConstrainer,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,autoscroll/1[java.awt.Point],ash,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,repairDamage/0,fDamage,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fConstrainer,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fViewSize,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",counter,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fLastClick,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fSelectionListeners,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",mml,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",fEditor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"StandardDrawingView/3[CH.ifa.draw.framework.DrawingEditor,int,int]",ml,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,clearSelection/0,fSelectionHandles,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,clearSelection/0,fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,addForeground/1[CH.ifa.draw.framework.Painter],fForegrounds,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,removeFromSelection/1[CH.ifa.draw.framework.Figure],fSelectionHandles,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,removeFromSelection/1[CH.ifa.draw.framework.Figure],fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,setEditor/1[CH.ifa.draw.framework.DrawingEditor],fEditor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,isFigureSelected/1[CH.ifa.draw.framework.Figure],fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,editor/0,fEditor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,getConstrainer/0,fConstrainer,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,setConstrainer/1[CH.ifa.draw.framework.PointConstrainer],fConstrainer,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,getDisplayUpdate/0,fUpdateStrategy,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"draw/2[java.awt.Graphics,CH.ifa.draw.framework.FigureEnumeration]",fBackgrounds,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"draw/2[java.awt.Graphics,CH.ifa.draw.framework.FigureEnumeration]",fForegrounds,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,"draw/2[java.awt.Graphics,CH.ifa.draw.framework.FigureEnumeration]",fDrawing,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,removeForeground/1[CH.ifa.draw.framework.Painter],fForegrounds,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,drawingInvalidated/1[CH.ifa.draw.framework.DrawingChangeEvent],fDamage,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,addToSelection/1[CH.ifa.draw.framework.Figure],fSelectionHandles,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,addToSelection/1[CH.ifa.draw.framework.Figure],fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,addBackground/1[CH.ifa.draw.framework.Painter],fBackgrounds,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,selectionCount/0,fSelection,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,removeFigureSelectionListener/1[CH.ifa.draw.framework.FigureSelectionListener],fSelectionListeners,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,drawAll/1[java.awt.Graphics],fBackgrounds,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\StandardDrawingView.java,CH.ifa.draw.standard.StandardDrawingView,drawAll/1[java.awt.Graphics],fForegrounds,2
