file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneHroziontal_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneHroziontal_SmallTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",false,64,4,2,1,1,6,11,26,0,4,3,11,1,1,2,2,0,1,1,4,4,2,5,0,0,0,20,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneHroziontal_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneHroziontal_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",false,54,3,2,1,1,1,3,5,0,1,2,3,1,2,0,0,0,0,2,0,1,0,0,0,0,0,16,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneHroziontal_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneHroziontal_SmallTest,loadInputImages/1[java.lang.String],false,120,4,6,1,5,4,12,22,1,7,1,12,0,0,1,0,1,0,1,1,7,0,3,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneHroziontal_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneHroziontal_SmallTest,main/1[java.lang.String[]],false,42,2,3,0,3,2,6,10,0,2,1,6,3,4,0,0,0,0,2,0,2,1,1,0,0,0,24,9,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishUpercaseOneToOneHroziontal_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishUpercaseOneToOneHroziontal_SmallTest,loadDataSet/1[java.lang.String],false,104,7,6,1,5,3,5,13,1,5,1,5,1,1,1,1,0,0,0,2,6,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningTestSetEvaluator.java,hr.fer.zemris.gui.nnet.LearningTestSetEvaluator,"isOutputSame/2[double[],double[]]",false,72,1,1,1,0,6,0,18,1,5,2,0,0,0,2,1,0,0,0,6,8,0,2,0,0,0,9,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningTestSetEvaluator.java,hr.fer.zemris.gui.nnet.LearningTestSetEvaluator,"LearningTestSetEvaluator/4[java.lang.String,hr.fer.zemris.gui.nnet.DataSet,hr.fer.zemris.gui.nnet.DataSet,hr.fer.zemris.gui.console.JConsole]",true,23,2,1,1,0,1,0,8,0,0,4,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,12,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\LearningTestSetEvaluator.java,hr.fer.zemris.gui.nnet.LearningTestSetEvaluator,handleLearningEvent/1[hr.fer.zemris.gui.nnet.LearningEvent],false,33,6,2,0,2,7,12,36,1,6,1,12,1,1,2,0,0,1,4,4,9,5,3,0,0,0,27,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,"isVectorSame/2[double[],double[]]",false,141,1,0,0,0,6,0,11,3,1,2,0,0,0,1,0,0,0,0,5,1,0,2,0,0,0,7,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,"isOutputSame/2[double[],double[]]",false,152,1,1,1,0,8,1,23,1,5,2,1,0,0,2,2,0,0,1,6,8,1,2,0,0,0,11,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",false,55,3,2,1,1,2,6,8,0,1,2,6,1,2,1,0,0,0,3,0,1,1,1,0,0,0,17,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",false,91,4,2,1,1,1,6,11,0,3,2,6,0,0,0,0,0,0,1,2,3,1,0,0,0,0,28,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,loadInputImages/1[java.lang.String],false,121,4,6,1,5,3,11,19,1,7,1,11,0,0,1,0,1,0,1,1,7,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,loadDataSet/1[java.lang.String],false,105,7,6,1,5,3,5,13,1,5,1,5,1,1,1,1,0,0,0,2,6,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,main/1[java.lang.String[]],false,43,2,3,0,3,2,6,10,0,2,1,6,3,4,0,0,0,0,2,0,2,1,1,0,0,0,24,9,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHorizontalTest.java,hr.fer.zemris.test.croatian.OneToOneHorizontalTest,"testNeuralNet/3[hr.fer.zemris.test.croatian.NeuralNetwork,hr.fer.zemris.test.croatian.DataSet,java.lang.String]",false,65,4,2,1,1,6,11,26,0,4,3,11,1,1,2,2,0,1,1,4,4,2,5,0,0,0,20,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\ICharacterMapper.java,hr.fer.zemris.image.ICharacterMapper,mapInteger/1[int],false,8,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\ICharacterMapper.java,hr.fer.zemris.image.ICharacterMapper,mapCharacter/1[char],false,7,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\ICharacterMapper.java,hr.fer.zemris.image.ICharacterMapper,getSize/0,false,9,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\NearestNeighborScaleFilter.java,hr.fer.zemris.filters.NearestNeighborScaleFilter,toString/0,false,44,1,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\NearestNeighborScaleFilter.java,hr.fer.zemris.filters.NearestNeighborScaleFilter,applyFilter/1[java.awt.image.BufferedImage],false,24,0,0,0,0,3,6,16,1,9,1,6,0,0,2,0,0,0,0,2,9,4,2,0,0,0,16,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\NearestNeighborScaleFilter.java,hr.fer.zemris.filters.NearestNeighborScaleFilter,getName/0,false,19,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\NearestNeighborScaleFilter.java,hr.fer.zemris.filters.NearestNeighborScaleFilter,"NearestNeighborScaleFilter/2[int,int]",true,13,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\TestSetEvaluator.java,hr.fer.zemris.learn.TestSetEvaluator,"TestSetEvaluator/3[java.lang.String,hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",true,21,1,21,21,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,11,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\TestSetEvaluator.java,hr.fer.zemris.learn.TestSetEvaluator,handleLearningEvent/1[hr.fer.zemris.learn.LearningEvent],false,30,5,1,0,1,7,12,36,1,6,1,12,1,1,2,0,0,1,3,4,9,4,3,0,0,0,27,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\TestSetEvaluator.java,hr.fer.zemris.learn.TestSetEvaluator,"isOutputSame/2[double[],double[]]",false,69,1,1,1,0,6,0,18,1,5,2,0,0,0,2,1,0,0,0,6,8,0,2,0,0,0,9,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagePreviewTab.java,hr.fer.zemris.gui.tabs.ImagePreviewTab,ImagePreviewTab/0,true,25,1,2,1,1,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagePreviewTab.java,hr.fer.zemris.gui.tabs.ImagePreviewTab,initGUI/0,false,30,3,7,1,6,6,16,55,2,13,0,16,0,0,1,1,2,0,8,2,14,0,2,0,0,3,36,2,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ResizeFilter.java,hr.fer.zemris.filters.ResizeFilter,applyFilter/1[java.awt.image.BufferedImage],false,28,0,0,0,0,1,5,6,1,2,1,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ResizeFilter.java,hr.fer.zemris.filters.ResizeFilter,toString/0,false,23,1,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ResizeFilter.java,hr.fer.zemris.filters.ResizeFilter,ResizeFilter/1[int],true,13,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ResizeFilter.java,hr.fer.zemris.filters.ResizeFilter,getName/0,false,18,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"isVectorSame/2[double[],double[]]",false,141,1,0,0,0,6,0,11,3,1,2,0,0,0,1,0,0,0,0,5,1,0,2,0,0,0,7,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",false,52,3,2,1,1,2,6,8,0,1,2,6,1,2,1,0,0,0,3,0,1,1,1,0,0,0,17,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",false,88,4,2,1,1,1,6,11,0,3,2,6,0,0,0,0,0,0,1,2,3,1,0,0,0,0,28,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"isOutputSame/2[double[],double[]]",false,152,1,1,1,0,8,1,23,1,5,2,1,0,0,2,2,0,0,1,6,8,1,2,0,0,0,11,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,loadDataSet/1[java.lang.String],false,102,7,6,1,5,3,5,13,1,5,1,5,1,1,1,1,0,0,0,2,6,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",false,62,4,2,1,1,6,11,26,0,4,3,11,1,1,2,2,0,1,1,4,4,2,5,0,0,0,20,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,loadInputImages/1[java.lang.String],false,118,4,6,1,5,4,12,22,1,7,1,12,0,0,1,0,1,0,1,1,7,0,3,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishUpercaseOneToOneDiagonalStructuralTest.java,hr.fer.zemris.test.english.EnglishUpercaseOneToOneDiagonalStructuralTest,main/1[java.lang.String[]],false,40,2,3,0,3,2,6,10,0,2,1,6,3,4,0,0,0,0,2,0,2,1,1,0,0,0,24,9,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"isVectorSame/2[double[],double[]]",false,141,1,0,0,0,6,0,11,3,1,2,0,0,0,1,0,0,0,0,5,1,0,2,0,0,0,7,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",false,91,4,2,1,1,1,6,11,0,3,2,6,0,0,0,0,0,0,1,2,3,1,0,0,0,0,28,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"isOutputSame/2[double[],double[]]",false,152,2,2,1,1,8,2,23,1,5,2,2,0,0,2,2,0,0,1,6,8,1,2,0,0,0,11,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",false,64,4,2,1,1,6,11,26,0,4,3,11,1,1,2,2,0,1,1,4,4,2,5,0,0,0,20,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",false,54,3,2,1,1,1,3,5,0,1,2,3,1,2,0,0,0,0,2,0,1,0,0,0,0,0,16,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,loadInputImages/1[java.lang.String],false,121,4,6,1,5,3,11,19,1,7,1,11,0,0,1,0,1,0,1,1,7,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,loadDataSet/1[java.lang.String],false,105,7,6,1,5,3,5,13,1,5,1,5,1,1,1,1,0,0,0,2,6,0,2,0,0,0,18,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneHorizontalTest_SmallTest,main/1[java.lang.String[]],false,42,2,3,0,3,2,6,10,0,2,1,6,3,4,0,0,0,0,2,0,2,1,1,0,0,0,24,9,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",false,55,3,2,1,1,2,4,7,0,1,2,4,1,2,1,0,0,0,2,0,1,0,1,0,0,0,17,10,0,false
D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\UppercaseOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.croatian.UppercaseOneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.croatian.DataSet,hr.fer.zemris.test.croatian.DataSet]",false,91,4,2,1,1,1,6,11,0,3,2,6,0,0,0,0,0,0,1,2,3,1,0,0,0,0,28,10,0,false
